,Post Office,Pin Code,Latitude,Longitude,City,VenueName,VenueLatitude,VenueLongitude,VenueCategory
817,Jacob Circle,400011,18.9810531,72.82678629995553,Mumbai,Welfare Of Stray Dogs Kennel,18.983249964802457,72.8244500229282,Dog Run
818,Jogeshwari (East),400060,19.1348994,72.8488199,Mumbai,Jaffer Bhai's Delhi Darbar,19.137714056593047,72.84590930883026,Mughlai Restaurant
819,Jogeshwari (East),400060,19.1348994,72.8488199,Mumbai,Persia Darbar,19.136951649526445,72.84682153522544,Indian Restaurant
820,Jogeshwari (East),400060,19.1348994,72.8488199,Mumbai,"5 Spice , Bandra",19.130421080343595,72.84720633881638,Chinese Restaurant
821,Jogeshwari (East),400060,19.1348994,72.8488199,Mumbai,Domino's Pizza,19.131,72.848,Pizza Place
822,Jogeshwari (East),400060,19.1348994,72.8488199,Mumbai,Bostan Restaurant,19.135898272834073,72.84758136170433,Asian Restaurant
823,Jogeshwari (East),400060,19.1348994,72.8488199,Mumbai,Monginis Cake Shop,19.135756232876872,72.8497737916207,Bakery
824,Jogeshwari (East),400060,19.1348994,72.8488199,Mumbai,SP Playground,19.136410951323494,72.85040616989136,Playground
825,Jogeshwari (East),400060,19.1348994,72.8488199,Mumbai,MCF Sports complex borivali,19.13546644241632,72.85198927964497,Gym / Fitness Center
826,Jogeshwari (West),400102,19.136394,72.8373817,Mumbai,Hard Rock Cafe Andheri,19.13599450781993,72.8353350383582,American Restaurant
827,Jogeshwari (West),400102,19.136394,72.8373817,Mumbai,Cinepolis (Fun Cinemas),19.13516689575096,72.83302036586855,Multiplex
828,Jogeshwari (West),400102,19.136394,72.8373817,Mumbai,Doolally Taproom,19.13591735538127,72.83309403406167,Brewery
829,Jogeshwari (West),400102,19.136394,72.8373817,Mumbai,Mainland China,19.14039064038241,72.8380325219362,Chinese Restaurant
830,Jogeshwari (West),400102,19.136394,72.8373817,Mumbai,The Little Door,19.139264910758484,72.83317996821813,Pub
831,Jogeshwari (West),400102,19.136394,72.8373817,Mumbai,Barbeque Nation,19.136210861270595,72.83345280721782,BBQ Joint
832,Jogeshwari (West),400102,19.136394,72.8373817,Mumbai,Glocal Junction,19.137994816505294,72.83274001442005,Lounge
833,Jogeshwari (West),400102,19.136394,72.8373817,Mumbai,Pizza Express,19.131893498780688,72.83466849836763,Pizza Place
834,Jogeshwari (West),400102,19.136394,72.8373817,Mumbai,KFC,19.13526761679155,72.83293660965955,Fast Food Restaurant
835,Jogeshwari (West),400102,19.136394,72.8373817,Mumbai,Fun Republic Social,19.135174076031458,72.83276778035169,Bar
836,Jogeshwari (West),400102,19.136394,72.8373817,Mumbai,Apicius,19.13697998958239,72.83311492833764,Italian Restaurant
837,Jogeshwari (West),400102,19.136394,72.8373817,Mumbai,Agent Jacks,19.131855042795923,72.83552355877262,Bar
838,Jogeshwari (West),400102,19.136394,72.8373817,Mumbai,Mirabella Bar & Kitchen,19.134143854690404,72.83686673936081,Cocktail Bar
839,Jogeshwari (West),400102,19.136394,72.8373817,Mumbai,vedge,19.13511369891973,72.83287806467351,Diner
840,Jogeshwari (West),400102,19.136394,72.8373817,Mumbai,Courtyard Restaurant & Bar,19.13169172480515,72.8372690106853,Asian Restaurant
841,Jogeshwari (West),400102,19.136394,72.8373817,Mumbai,Jughead's,19.13191641749765,72.83515046595967,Pub
842,Jogeshwari (West),400102,19.136394,72.8373817,Mumbai,Independence Brewing Company,19.139157558650446,72.8325178843149,Brewery
843,Jogeshwari (West),400102,19.136394,72.8373817,Mumbai,Red Ant Cafe,19.137359922332948,72.83182990274624,Pub
844,Jogeshwari (West),400102,19.136394,72.8373817,Mumbai,Fun Cinemas,19.135206876629297,72.83289849544738,Multiplex
845,Jogeshwari (West),400102,19.136394,72.8373817,Mumbai,Apple Store,19.134639176845717,72.83201232191202,Electronics Store
846,Jogeshwari (West),400102,19.136394,72.8373817,Mumbai,Kazan,19.136984334903147,72.83270008202763,Indian Restaurant
847,Jogeshwari (West),400102,19.136394,72.8373817,Mumbai,Koyla Restaurant,19.138287553250077,72.832496928138,North Indian Restaurant
848,Jogeshwari (West),400102,19.136394,72.8373817,Mumbai,Sheesha Sky Lounge,19.136248920559733,72.83314409823645,Hookah Bar
849,Jogeshwari (West),400102,19.136394,72.8373817,Mumbai,Unicorn Infosolutions Pvt Ltd.,19.13488578330954,72.83212653052551,Electronics Store
850,Jogeshwari (West),400102,19.136394,72.8373817,Mumbai,Northern Tadka,19.131929033909348,72.83494834041893,Indian Restaurant
851,Jogeshwari (West),400102,19.136394,72.8373817,Mumbai,Cafe Coffee Day,19.135527034663923,72.8326838541049,Coffee Shop
852,Jogeshwari (West),400102,19.136394,72.8373817,Mumbai,Snack Shack,19.139424795710283,72.83730940963387,Snack Place
853,Jogeshwari (West),400102,19.136394,72.8373817,Mumbai,Country Club,19.139648168165213,72.83693048671026,Gym
854,Jogeshwari (West),400102,19.136394,72.8373817,Mumbai,Ye ole watering hole,19.13914851818894,72.83254858121394,Pub
855,Juhu,400049,19.1070215,72.8275275,Mumbai,Prithvi Theatre,19.106156977247707,72.82580993416029,Theater
856,Juhu,400049,19.1070215,72.8275275,Mumbai,Prithvi Cafe,19.106153210060764,72.82586610755753,Café
857,Juhu,400049,19.1070215,72.8275275,Mumbai,Alfredo's,19.106912845083198,72.8262942992632,Pub
858,Juhu,400049,19.1070215,72.8275275,Mumbai,Mahesh Lunch Home,19.10367993652122,72.82679442182634,Seafood Restaurant
859,Juhu,400049,19.1070215,72.8275275,Mumbai,Float bar,19.10836552378668,72.82686303335826,Lounge
860,Juhu,400049,19.1070215,72.8275275,Mumbai,Novotel Juhu,19.1087247,72.8243382,Hotel
861,Juhu,400049,19.1070215,72.8275275,Mumbai,Gadda Da Vida,19.108636395191915,72.82393576378033,Bar
862,Juhu,400049,19.1070215,72.8275275,Mumbai,Copa,19.109765009139142,72.8271720400964,Cocktail Bar
863,Juhu,400049,19.1070215,72.8275275,Mumbai,The Spare Kitchen,19.10706452945956,72.82585664739476,Restaurant
864,Juhu,400049,19.1070215,72.8275275,Mumbai,Krispy Kreme,19.10579965436154,72.82651671800781,Donut Shop
865,Juhu,400049,19.1070215,72.8275275,Mumbai,Temple Flower Restaurant,19.1068789826273,72.82633724757417,Asian Restaurant
866,Juhu,400049,19.1070215,72.8275275,Mumbai,Gajalee,19.10382741461241,72.83102812899264,Seafood Restaurant
867,Juhu,400049,19.1070215,72.8275275,Mumbai,Motu's paanwala,19.108870782109822,72.82818903604992,Smoke Shop
868,Juhu,400049,19.1070215,72.8275275,Mumbai,Olio,19.108843595181746,72.82392931219455,Italian Restaurant
869,Juhu,400049,19.1070215,72.8275275,Mumbai,B'wiched,19.111256543078373,72.82661517207845,American Restaurant
870,Juhu,400049,19.1070215,72.8275275,Mumbai,JW Marriott Mumbai Juhu,19.1020372,72.8261813,Hotel
871,Juhu,400049,19.1070215,72.8275275,Mumbai,Facing East,19.110120035881774,72.82745431250346,Chinese Restaurant
872,Juhu,400049,19.1070215,72.8275275,Mumbai,Juhu Gymkhana Club,19.10844948297614,72.82698531848031,Gym / Fitness Center
873,Juhu,400049,19.1070215,72.8275275,Mumbai,TrueTrammTrunk,19.103451501182388,72.83141268426391,Bar
874,Juhu,400049,19.1070215,72.8275275,Mumbai,Ontoes Pub,19.10364848076374,72.83085194049276,Bar
875,Juhu,400049,19.1070215,72.8275275,Mumbai,Coffee Bean And Tea Leaf,19.11062745905693,72.82528211526264,Café
876,Juhu,400049,19.1070215,72.8275275,Mumbai,Juhu Vile Parle.,19.10470587544893,72.82441909502268,Beach
877,Juhu,400049,19.1070215,72.8275275,Mumbai,Sun-n-Sand Hotel,19.10931824100285,72.82382444081081,Hotel
878,Juhu,400049,19.1070215,72.8275275,Mumbai,Sohum Spa,19.104376124639984,72.82960846122262,Spa
879,Juhu,400049,19.1070215,72.8275275,Mumbai,Sampan,19.108804770372586,72.82392234696351,Chinese Restaurant
880,Juhu,400049,19.1070215,72.8275275,Mumbai,noodle bar,19.110671412524386,72.82543094240283,Asian Restaurant
881,Juhu,400049,19.1070215,72.8275275,Mumbai,6th road sev puri,19.10717692259851,72.83290452856879,Snack Place
882,Juhu,400049,19.1070215,72.8275275,Mumbai,Fusion Wong's,19.109716658861412,72.82446353523873,Chinese Restaurant
883,Juhu,400049,19.1070215,72.8275275,Mumbai,Fable,19.11107742871762,72.82813461861178,Pizza Place
884,Juhu,400049,19.1070215,72.8275275,Mumbai,Fresco Bakery,19.109357613959506,72.8264826583554,Bakery
885,Juhu,400049,19.1070215,72.8275275,Mumbai,Subway,19.103640738344392,72.82672596645104,Sandwich Place
886,Juhu,400049,19.1070215,72.8275275,Mumbai,Harry's,19.110662481966205,72.82534215369101,Bar
887,Juhu,400049,19.1070215,72.8275275,Mumbai,On Toes,19.103627067563316,72.83084823390142,Indian Restaurant
888,Juhu,400049,19.1070215,72.8275275,Mumbai,The Square @ Novotel,19.108768028499473,72.82397291426764,Lounge
889,Juhu,400049,19.1070215,72.8275275,Mumbai,Aqua - Hotel Sun & Sand,19.109300132472093,72.8238532794591,Coffee Shop
890,Juhu,400049,19.1070215,72.8275275,Mumbai,R'Adda,19.10912075632239,72.82541301385625,Hotel Bar
891,Juhu,400049,19.1070215,72.8275275,Mumbai,Baskin-Robbins,19.10202066696795,72.82705212223284,Ice Cream Shop
892,Juhu,400049,19.1070215,72.8275275,Mumbai,Haochi,19.109219359200004,72.82382684851041,Chinese Restaurant
893,Juhu,400049,19.1070215,72.8275275,Mumbai,BeachComber,19.10926517114247,72.82386146935308,Cocktail Bar
894,Juhu,400049,19.1070215,72.8275275,Mumbai,Costa Coffee,19.107540050795357,72.8319401729068,Café
895,Juhu,400049,19.1070215,72.8275275,Mumbai,cafe coffee day,19.106905362129456,72.82624755484775,Café
896,Juhu,400049,19.1070215,72.8275275,Mumbai,Rock Bottom,19.10926532717144,72.82544882970508,Bar
897,Juhu,400049,19.1070215,72.8275275,Mumbai,Jantar mantar,19.10733002681953,72.82608296316852,Indian Restaurant
898,Juhu,400049,19.1070215,72.8275275,Mumbai,Melting Pot JVPD,19.108218265342146,72.82726881385571,Indian Restaurant
899,Juhu,400049,19.1070215,72.8275275,Mumbai,The Terrace,19.10696069791184,72.82575251986457,Lounge
900,Juhu,400049,19.1070215,72.8275275,Mumbai,Blue Octane,19.10877746599127,72.82629347819976,Lounge
901,Juhu,400049,19.1070215,72.8275275,Mumbai,Costa Coffee,19.111077414003095,72.82806753482411,Coffee Shop
902,Juhu,400049,19.1070215,72.8275275,Mumbai,Caressaa Day Spa,19.104814100177105,72.82682153326074,Spa
903,Juhu,400049,19.1070215,72.8275275,Mumbai,Sohum Spa and Wellness sanctuary,19.1060089675801,72.8300354411635,Spa
904,Juhu,400049,19.1070215,72.8275275,Mumbai,Ayaz kebab corner,19.108455904597356,72.8249174026985,Food Truck
905,Juhu,400049,19.1070215,72.8275275,Mumbai,Cafe Coffee Day,19.10229859879006,72.82710426653297,Café
906,Juhu,400049,19.1070215,72.8275275,Mumbai,The Class,19.10273114357073,72.82695684136004,Indian Restaurant
907,Juhu,400049,19.1070215,72.8275275,Mumbai,Peche mignon(Novotel),19.108376778807703,72.82491163258334,Café
908,Juhu,400049,19.1070215,72.8275275,Mumbai,The Eleventh Road Jogging Track,19.109808917239636,72.82996043122799,Track
909,Juhu,400049,19.1070215,72.8275275,Mumbai,Novotel Premier Lounge,19.108546110913906,72.82406342417097,Roof Deck
910,Juhu,400049,19.1070215,72.8275275,Mumbai,Crepe Station,19.111071737600586,72.82803324497952,Hookah Bar
911,Juhu,400049,19.1070215,72.8275275,Mumbai,Boy London,19.103864218567413,72.83066436971569,Clothing Store
912,Juhu,400049,19.1070215,72.8275275,Mumbai,Le Monde,19.111650063130703,72.82735329899866,Lounge
913,Juhu,400049,19.1070215,72.8275275,Mumbai,Brun Café,19.111674903044662,72.82736893668745,Café
914,Juhu,400049,19.1070215,72.8275275,Mumbai,Tibbs/WTF Frankie,19.103998367837885,72.83159910456851,Fast Food Restaurant
915,Juhu,400049,19.1070215,72.8275275,Mumbai,Geetanjali,19.104001675570526,72.83163372430909,Chinese Restaurant
916,Juhu,400049,19.1070215,72.8275275,Mumbai,Juicy Tarain,19.103885,72.83157,Juice Bar
917,Juhu,400049,19.1070215,72.8275275,Mumbai,sahakari bhandar,19.1036229067157,72.83141076564789,Grocery Store
918,Juhu,400049,19.1070215,72.8275275,Mumbai,ENIGMA at J.W.Marriott,19.101823405486144,72.8268563747406,Pub
919,Juhu,400049,19.1070215,72.8275275,Mumbai,Options Juhu Store,19.103668483867512,72.83184721260076,Clothing Store
920,Juhu,400049,19.1070215,72.8275275,Mumbai,Green Bell Juhu,19.10348878587085,72.83175489336243,Kids Store
921,Kalbadevi,400002,18.9492575,72.8279382,Mumbai,Shree Thaker Bhojnalay,18.951216985262224,72.82832591412115,Indian Restaurant
922,Kalbadevi,400002,18.9492575,72.8279382,Mumbai,Bhagat Tarachand Restaurant,18.951801999721898,72.83048598110027,Indian Restaurant
923,Kalbadevi,400002,18.9492575,72.8279382,Mumbai,Crawford Market,18.946761002522727,72.83122518841544,Market
924,Kalbadevi,400002,18.9492575,72.8279382,Mumbai,Parsi Dairy Farm,18.946755804146605,72.83118326738536,Cheese Shop
925,Kalbadevi,400002,18.9492575,72.8279382,Mumbai,Surti Hotel,18.952567249812088,72.82990537116653,Food
926,Kalbadevi,400002,18.9492575,72.8279382,Mumbai,Kyani & Co.,18.94406151119363,72.82857562826509,Café
927,Kalbadevi,400002,18.9492575,72.8279382,Mumbai,Vinay Health Home,18.95301089843378,72.82512881320312,Fast Food Restaurant
928,Kalbadevi,400002,18.9492575,72.8279382,Mumbai,Marine Lines Railway Station,18.945704499868317,72.82375574111938,Train Station
929,Kalbadevi,400002,18.9492575,72.8279382,Mumbai,Subway,18.946516834870643,72.82772743258924,Sandwich Place
930,Kalbadevi,400002,18.9492575,72.8279382,Mumbai,Cafe Coffee Day,18.945178672797674,72.82633445786236,Café
931,Kalbadevi,400002,18.9492575,72.8279382,Mumbai,Sunlight Bar,18.94444808194349,72.82923428869341,Bar
932,Kalbadevi,400002,18.9492575,72.8279382,Mumbai,Hotel Geeta Bhavan,18.945818299201616,72.82830393502596,Indian Restaurant
933,Kalbadevi,400002,18.9492575,72.8279382,Mumbai,Bawarchi,18.946074577323962,72.83173758350135,Indian Restaurant
934,Kalbadevi,400002,18.9492575,72.8279382,Mumbai,P.M.Sanghvi & Co Jewellers,18.94715184622407,72.82675983072284,Jewelry Store
935,Kalbadevi,400002,18.9492575,72.8279382,Mumbai,Mumbadevi Jalebiwala,18.950968572082385,72.83132791643064,Dessert Shop
936,Kalbadevi,400002,18.9492575,72.8279382,Mumbai,Jamnagari Farsan Mart,18.94805,72.831698,Fast Food Restaurant
937,Kalbadevi,400002,18.9492575,72.8279382,Mumbai,Kamat Hotel,18.946114259780725,72.8314086959075,Indian Restaurant
938,Kalbadevi,400002,18.9492575,72.8279382,Mumbai,Mumbai Panjarapole,18.953973743163886,72.82712734678563,Farm
939,Kalbadevi,400002,18.9492575,72.8279382,Mumbai,sanzany,18.944868759908946,72.82559250523265,Jewelry Store
940,Kalbadevi,400002,18.9492575,72.8279382,Mumbai,Revival Indian Thali,18.946895867988893,72.8327530932732,Indian Restaurant
